symbol,total_market_cap_cr,price_band,last_updated
BMLL.NS,,20,2026-08-06
BNKETFAXIS.NS,,20,2026-08-06
BORANA.NS,,20,2026-08-06
BRACEPORT.NS,,20,2026-08-06
BRIGADE.NS,,20,2026-08-06
BSE500IETF.NS,,20,2026-08-06
BSLGOLDETF.NS,,20,2026-08-06
BSLNIFTY.NS,,20,2026-08-06
BSLSENETFG.NS,,20,2026-08-06
BUTTERFLY.NS,,20,2026-08-06
CANTABIL.NS,,20,2026-08-06
CAPITALSFB.NS,,20,2026-08-06
CAPLIPOINT.NS,,20,2026-08-06
CARERATING.NS,,20,2026-08-06
CARTRADE.NS,,20,2026-08-06
CCAVENUE.NS,,20,2026-08-06
CELLPOINT.NS,,20,2026-08-06
CEMNTGROWW.NS,,20,2026-08-06
CENTENKA.NS,,20,2026-08-06
CENTURYPLY.NS,,20,2026-08-06
CERA.NS,,20,2026-08-06
CHAMUNDA.NS,,20,2026-08-06
CHANDAN.NS,,20,2026-08-06
CHAVDA.NS,,20,2026-08-06
CHEMICAL.NS,,20,2026-08-06
CHENNPETRO.NS,,20,2026-08-06
CHEVIOT.NS,,20,2026-08-06
CHOICEGOLD.NS,,20,2026-08-06
CHOICEIN.NS,,20,2026-08-06
CLAYCRAFT.NS,,20,2026-08-06
CLSL.NS,,20,2026-08-06
CMLL.NS,,20,2026-08-06
CNL.NS,,20,2026-08-06
COMMOIETF.NS,,20,2026-08-06
COMSYN.NS,,20,2026-08-06
CONNPLEX.NS,,20,2026-08-06
CONS.NS,,20,2026-08-06
CONSUMAXIS.NS,,20,2026-08-06
CONSUMBEES.NS,,20,2026-08-06
CONSUMER.NS,,20,2026-08-06
CONSUMIETF.NS,,20,2026-08-06
COROMANDEL.NS,,20,2026-08-06
COSMOFIRST.NS,,20,2026-08-06
CPL.NS,,20,2026-08-06
CPSEETF.NS,,20,2026-08-06
CRAFTSMAN.NS,,20,2026-08-06
CREDITACC.NS,,20,2026-08-06
CRISIL.NS,,20,2026-08-06
CSM.NS,,20,2026-08-06
CSSL.NS,,20,2026-08-06
CUBEINVIT.NS,,20,2026-08-06
CUPID.NS,,20,2026-08-06
CURIS.NS,,20,2026-08-06
CURRENT.NS,,20,2026-08-06
CYIENTDLM.NS,,20,2026-08-06
DALMIASUG.NS,,20,2026-08-06
DANISH.NS,,20,2026-08-06
DATAMATICS.NS,,20,2026-08-06
DBCORP.NS,,20,2026-08-06
DCBBANK.NS,,20,2026-08-06
DCCL.NS,,20,2026-08-06
DDEVPLSTIK.NS,,20,2026-08-06
DECCANTRAN.NS,,20,2026-08-06
DEFENCE.NS,,20,2026-08-06
DENORA.NS,,20,2026-08-06
DENTA.NS,,20,2026-08-06
DHARIWAL.NS,,10,2026-08-06
DIFFNKG.NS,,20,2026-08-06
DIVGIITTS.NS,,20,2026-08-06
DIVIDEND.NS,,20,2026-08-06
DIVOPPBEES.NS,,20,2026-08-06
DMCC.NS,,20,2026-08-06
DPABHUSHAN.NS,,20,2026-08-06
DYCL.NS,,20,2026-08-06
EBANKNIFTY.NS,,20,2026-08-06
EBBETF0430.NS,,20,2026-08-06
EBBETF0431.NS,,20,2026-08-06
EBBETF0433.NS,,20,2026-08-06
ECAPINSURE.NS,,20,2026-08-06
ECLERX.NS,,20,2026-08-06
EEPL.NS,,20,2026-08-06
EGOLD.NS,,20,2026-08-06
EIDPARRY.NS,,20,2026-08-06
EIEL.NS,,20,2026-08-06
EIHOTEL.NS,,20,2026-08-06
EIMCOELECO.NS,,20,2026-08-06
ELGIRUBCO.NS,,20,2026-08-06
ELM250.NS,,20,2026-08-06
EMAPARTNER.NS,,20,2026-08-06
EMETAL.NS,,20,2026-08-06
EMIL.NS,,20,2026-08-06
EMULTIMQ.NS,,20,2026-08-06
ENCOMPAS.NS,,20,2026-08-06
ENERGY.NS,,20,2026-08-06
ENEXT50.NS,,20,2026-08-06
ENIFTY.NS,,20,2026-08-06
ENTERO.NS,,20,2026-08-06
ENVIRO.NS,,20,2026-08-06
EQUAL200.NS,,20,2026-08-06
EQUAL50.NS,,20,2026-08-06
EQUAL50ADD.NS,,20,2026-08-06
ESAFSFB.NS,,20,2026-08-06
ESCORTS.NS,,20,2026-08-06
ESENSEX.NS,,20,2026-08-06
ESG.NS,,20,2026-08-06
ESILVER.NS,,20,2026-08-06
ESPRIT.NS,,20,2026-08-06
ETHOSLTD.NS,,20,2026-08-06
ETL.NS,,20,2026-08-06
ETML.NS,,20,2026-08-06
EVIETF.NS,,20,2026-08-06
EVINDIA.NS,,20,2026-08-06
EXIDEIND.NS,,20,2026-08-06
EXIMROUTES.NS,,20,2026-08-06
FIEMIND.NS,,20,2026-08-06
FILATEX.NS,,20,2026-08-06
FINIETF.NS,,20,2026-08-06
FINOPB.NS,,20,2026-08-06
FIVESTAR.NS,,20,2026-08-06
FLEXIADD.NS,,20,2026-08-06
FLUOROCHEM.NS,,20,2026-08-06
FLYSBS.NS,,20,2026-08-06
FMCGADD.NS,,20,2026-08-06
FMCGIETF.NS,,20,2026-08-06
FMGOETZE.NS,,20,2026-08-06
FSL.NS,,20,2026-08-06
FUSION.NS,,20,2026-08-06
FWSTC.NS,,20,2026-08-06
GABRIEL.NS,,20,2026-08-06
GAJANAND.NS,,20,2026-08-06
GALAXYSURF.NS,,20,2026-08-06
GANDHAR.NS,,20,2026-08-06
GANDHITUBE.NS,,20,2026-08-06
GANECOS.NS,,20,2026-08-06
GARFIBRES.NS,,20,2026-08-06
GENXAI.NS,,20,2026-08-06
GHCLTEXTIL.NS,,20,2026-08-06
GLAND.NS,,20,2026-08-06
GLAXO.NS,,20,2026-08-06
GMMPFAUDLR.NS,,20,2026-08-06
GNA.NS,,20,2026-08-06
GODREJIND.NS,,20,2026-08-06
GOKEX.NS,,20,2026-08-06
GOLD1.NS,,20,2026-08-06
GOLD360.NS,,20,2026-08-06
GOLDADD.NS,,20,2026-08-06
GOLDAXIS.NS,,20,2026-08-06
GOLDBEES.NS,,20,2026-08-06
GOLDBETA.NS,,20,2026-08-06
GOLDBND.NS,,20,2026-08-06
GOLDCASE.NS,,20,2026-08-06
GOLDETF.NS,,20,2026-08-06
GOLDIAM.NS,,20,2026-08-06
GOLDIETF.NS,,20,2026-08-06
GOODLUCK.NS,,20,2026-08-06
GPTHEALTH.NS,,20,2026-08-06
GRANULES.NS,,20,2026-08-06
GREAVESCOT.NS,,20,2026-08-06
GROWWCAPM.NS,,20,2026-08-06
GROWWCHEM.NS,,20,2026-08-06
GROWWDEFNC.NS,,20,2026-08-06
GROWWEV.NS,,20,2026-08-06
GROWWGOLD.NS,,20,2026-08-06
GROWWHOSPI.NS,,20,2026-08-06
GROWWLOVOL.NS,,20,2026-08-06
GROWWMC150.NS,,20,2026-08-06
GROWWMETAL.NS,,20,2026-08-06
GROWWMOM50.NS,,20,2026-08-06
GROWWN200.NS,,20,2026-08-06
GROWWNET.NS,,20,2026-08-06
GROWWNIFTY.NS,,20,2026-08-06
GROWWNXT50.NS,,20,2026-08-06
GROWWPOWER.NS,,20,2026-08-06
GROWWPSE.NS,,20,2026-08-06
GROWWPSUBK.NS,,20,2026-08-06
GROWWRAIL.NS,,20,2026-08-06
GROWWRLTY.NS,,20,2026-08-06
GROWWSC250.NS,,20,2026-08-06
GROWWSLVR.NS,,20,2026-08-06
GRPLTD.NS,,20,2026-08-06
GSEC10ABSL.NS,,20,2026-08-06
GUFICBIO.NS,,20,2026-08-06
GUJENERGY.NS,,20,2026-08-06
GYFTR.NS,,20,2026-08-06
HALEOSLABS.NS,,20,2026-08-06
HAPPSTMNDS.NS,,20,2026-08-06
HAPPY.NS,,20,2026-08-06
HARRMALAYA.NS,,20,2026-08-06
HCG.NS,,20,2026-08-06
HDFCBSE500.NS,,20,2026-08-06
HDFCGOLD.NS,,20,2026-08-06
HDFCGROWTH.NS,,20,2026-08-06
HDFCLOWVOL.NS,,20,2026-08-06
HDFCMID150.NS,,20,2026-08-06
HDFCMOMENT.NS,,20,2026-08-06
HDFCNEXT50.NS,,20,2026-08-06
HDFCNIF100.NS,,20,2026-08-06
HDFCNIFBAN.NS,,20,2026-08-06
HDFCNIFIT.NS,,20,2026-08-06
HDFCNIFTY.NS,,20,2026-08-06
HDFCNIMEG.NS,,20,2026-08-06
HDFCPSUBK.NS,,20,2026-08-06
HDFCPVTBAN.NS,,20,2026-08-06
HDFCQUAL.NS,,20,2026-08-06
HDFCSENSEX.NS,,20,2026-08-06
HDFCSILVER.NS,,20,2026-08-06
HDFCSML250.NS,,20,2026-08-06
HDFCVALUE.NS,,20,2026-08-06
HEALTHADD.NS,,20,2026-08-06
HEALTHAXIS.NS,,20,2026-08-06
HEALTHCARE.NS,,20,2026-08-06
HEALTHIETF.NS,,20,2026-08-06
HEALTHY.NS,,20,2026-08-06
HEG.NS,,20,2026-08-06
HESTERBIO.NS,,20,2026-08-06
HEXT.NS,,20,2026-08-06
HGS.NS,,20,2026-08-06
HIKAL.NS,,20,2026-08-06
HIRECT.NS,,20,2026-08-06
HLEGLAS.NS,,20,2026-08-06
HMVL.NS,,5,2026-08-06
HNDFDS.NS,,20,2026-08-06
HNGSNGBEES.NS,,20,2026-08-06
HOMEFIRST.NS,,20,2026-08-06
HONASA.NS,,20,2026-08-06
HONAUT.NS,,20,2026-08-06
HSBCGOLD.NS,,20,2026-08-06
HSCL.NS,,20,2026-08-06
HTMEDIA.NS,,20,2026-08-06
HUHTAMAKI.NS,,20,2026-08-06
HYBRIDETF.NS,,20,2026-08-06
ICELCO.NS,,20,2026-08-06
ICEMAKE.NS,,20,2026-08-06
ICICIB22.NS,,20,2026-08-06
ICIL.NS,,20,2026-08-06
IDBI.NS,,20,2026-08-06
IDEALTECHO.NS,,20,2026-08-06
IDENTICAL.NS,,20,2026-08-06
IDFNIFTYET.NS,,20,2026-08-06
IFBIND.NS,,20,2026-08-06
IGARASHI.NS,,20,2026-08-06
IGCL.NS,,20,2026-08-06
IIFL.NS,,20,2026-08-06
IKIO.NS,,20,2026-08-06
IKS.NS,,20,2026-08-06
INDIACEM.NS,,20,2026-08-06
INDIAGLYCO.NS,,20,2026-08-06
INDIANCARD.NS,,20,2026-08-06
INDIANHUME.NS,,20,2026-08-06
INDIGOPNTS.NS,,20,2026-08-06
INDIGRID.NS,,20,2026-08-06
INDNIPPON.NS,,20,2026-08-06
INDOBORAX.NS,,20,2026-08-06
INDOFARM.NS,,20,2026-08-06
INDORAMA.NS,,20,2026-08-06
INDSWFTLAB.NS,,20,2026-08-06
INDUSINVIT.NS,,20,2026-08-06
INFLUX.NS,,20,2026-08-06
INFRA.NS,,20,2026-08-06
INFRABEES.NS,,20,2026-08-06
INFRAIETF.NS,,20,2026-08-06
INNOVACAP.NS,,20,2026-08-06
INOXINDIA.NS,,20,2026-08-06
INTERISE.NS,,20,2026-08-06
INTERNET.NS,,20,2026-08-06
INVICTA.NS,,20,2026-08-06
IOLCP.NS,,20,2026-08-06
IONEXCHANG.NS,,20,2026-08-06
IPCALAB.NS,,20,2026-08-06
IPHL.NS,,20,2026-08-06
IRBINVIT.NS,,20,2026-08-06
IRBIT.NS,,20,2026-08-06
IRISDOREME.NS,,20,2026-08-06
IT.NS,,20,2026-08-06
ITADD.NS,,20,2026-08-06
ITAXIS.NS,,20,2026-08-06
ITBEES.NS,,20,2026-08-06
ITBETA.NS,,20,2026-08-06
ITDC.NS,,20,2026-08-06
ITETF.NS,,20,2026-08-06
ITIETF.NS,,20,2026-08-06
IVC.NS,,20,2026-08-06
IVZINGOLD.NS,,20,2026-08-06
IVZINNIFTY.NS,,20,2026-08-06
IXIGO.NS,,20,2026-08-06
JAGSNPHARM.NS,,20,2026-08-06
JAMNAAUTO.NS,,20,2026-08-06
JASH.NS,,20,2026-08-06
JAYAGROGN.NS,,20,2026-08-06
JAYESH.NS,,20,2026-08-06
JGCHEM.NS,,20,2026-08-06
JINDWORLD.NS,,20,2026-08-06
JKCEMENT.NS,,20,2026-08-06
JKPAPER.NS,,20,2026-08-06
JLHL.NS,,20,2026-08-06
JSFB.NS,,20,2026-08-06
JSL.NS,,20,2026-08-06
JUBLINGREA.NS,,20,2026-08-06
JUNIORBEES.NS,,20,2026-08-06
JYOTICNC.NS,,20,2026-08-06
KABRAEXTRU.NS,,20,2026-08-06
KAJARIACER.NS,,20,2026-08-06
KANPRPLA.NS,,20,2026-08-06
KAPSTON.NS,,20,2026-08-06
KARURVYSYA.NS,,20,2026-08-06
KATARIA.NS,,20,2026-08-06
KAYA.NS,,20,2026-08-06
KAYTEX.NS,,20,2026-08-06
KDDL.NS,,20,2026-08-06
KEN.NS,,20,2026-08-06
KERNEX.NS,,20,2026-08-06
KICL.NS,,20,2026-08-06
KIRIINDUS.NS,,20,2026-08-06
KIRLOSBROS.NS,,20,2026-08-06
KIRLOSIND.NS,,20,2026-08-06
KKCL.NS,,20,2026-08-06
KKJEWELS.NS,,20,2026-08-06
KMEW.NS,,20,2026-08-06
KNACK.NS,,20,2026-08-06
KNAGRI.NS,,20,2026-08-06
KOLTEPATIL.NS,,20,2026-08-06
KOTHARIPET.NS,,20,2026-08-06
KRISHANA.NS,,20,2026-08-06
KRONOX.NS,,20,2026-08-06
KROSS.NS,,20,2026-08-06
KRYSTAL.NS,,20,2026-08-06
KSL.NS,,20,2026-08-06
KTKBANK.NS,,20,2026-08-06
KUANTUM.NS,,20,2026-08-06
LAGNAM.NS,,20,2026-08-06
LALPATHLAB.NS,,20,2026-08-06
LAMBODHARA.NS,,20,2026-08-06
LANDMARK.NS,,20,2026-08-06
LAOPALA.NS,,20,2026-08-06
LCL.NS,,20,2026-08-06
LIBERTSHOE.NS,,20,2026-08-06
LICMFGOLD.NS,,20,2026-08-06
LICNETFN50.NS,,20,2026-08-06
LICNETFSEN.NS,,20,2026-08-06
LICNFNHGP.NS,,20,2026-08-06
LICNMID100.NS,,20,2026-08-06
LLOYDSENGG.NS,,20,2026-08-06
LLOYDSENT.NS,,20,2026-08-06
LLOYDSME.NS,,20,2026-08-06
LORDSCHLO.NS,,20,2026-08-06
LOWVOL.NS,,20,2026-08-06
LOWVOL1.NS,,20,2026-08-06
LOWVOLIETF.NS,,20,2026-08-06
LXCHEM.NS,,20,2026-08-06
M&MFIN.NS,,20,2026-08-06
MACOBSTECH.NS,,20,2026-08-06
MACPOWER.NS,,20,2026-08-06
MAFANG.NS,,20,2026-08-06
MAGADSUGAR.NS,,20,2026-08-06
MAGSON.NS,,20,2026-08-06
MAHICKRA.NS,,20,2026-08-06
MAHKTECH.NS,,20,2026-08-06
MAHLIFE.NS,,20,2026-08-06
MAHLOG.NS,,20,2026-08-06
MAKEINDIA.NS,,20,2026-08-06
MANAKCOAT.NS,,20,2026-08-06
MANALIPETC.NS,,20,2026-08-06
MANBA.NS,,20,2026-08-06
MANGLMCEM.NS,,20,2026-08-06
MANILAM.NS,,20,2026-08-06
MANOMAY.NS,,20,2026-08-06
MANORAMA.NS,,20,2026-08-06
MANUFGBEES.NS,,20,2026-08-06
MAPMYINDIA.NS,,20,2026-08-06
MARUSHIKA.NS,,20,2026-08-06
MASFIN.NS,,20,2026-08-06
MASPTOP50.NS,,20,2026-08-06
MASTEK.NS,,20,2026-08-06
MATRIMONY.NS,,20,2026-08-06
MAYASHEEL.NS,,20,2026-08-06
MBAPL.NS,,20,2026-08-06
MEDANTA.NS,,20,2026-08-06
MEDISTEP.NS,,20,2026-08-06
METAL.NS,,20,2026-08-06
METALIETF.NS,,20,2026-08-06
METROPOLIS.NS,,20,2026-08-06
MGSL.NS,,20,2026-08-06
MID150.NS,,20,2026-08-06
MID150BEES.NS,,20,2026-08-06
MID150CASE.NS,,20,2026-08-06
MIDCAP.NS,,20,2026-08-06
MIDCAPADD.NS,,20,2026-08-06
MIDCAPBETA.NS,,20,2026-08-06
MIDCAPETF.NS,,20,2026-08-06
MIDCAPIETF.NS,,20,2026-08-06
MIDQ50ADD.NS,,20,2026-08-06
MIDSELIETF.NS,,20,2026-08-06
MIDSMALL.NS,,20,2026-08-06
MINDACORP.NS,,20,2026-08-06
MINDSPACE.NS,,20,2026-08-06
MMFL.NS,,20,2026-08-06
MMP.NS,,20,2026-08-06
MNC.NS,,20,2026-08-06
MOALPHA50.NS,,20,2026-08-06
MOBANK10.NS,,20,2026-08-06
MOCAPITAL.NS,,20,2026-08-06
MODEFENCE.NS,,20,2026-08-06
MOENERGY.NS,,20,2026-08-06
MOGOLD.NS,,20,2026-08-06
MOHEALTH.NS,,20,2026-08-06
MOINFRA.NS,,20,2026-08-06
MOIPO.NS,,20,2026-08-06
MOL.NS,,20,2026-08-06
MOLDTECH.NS,,20,2026-08-06
MOLOWVOL.NS,,20,2026-08-06
MOM100.NS,,20,2026-08-06
MOM30IETF.NS,,20,2026-08-06
MOM50.NS,,20,2026-08-06
MOMENTUM.NS,,20,2026-08-06
MOMENTUM30.NS,,20,2026-08-06
MOMENTUM50.NS,,20,2026-08-06
MOMGF.NS,,20,2026-08-06
MOMIDMTM.NS,,20,2026-08-06
MOMMIDCAP.NS,,20,2026-08-06
MOMNC.NS,,20,2026-08-06
MOMOMENTUM.NS,,20,2026-08-06
MON100.NS,,20,2026-08-06
MON50EQUAL.NS,,20,2026-08-06
MONARCH.NS,,20,2026-08-06
MONEXT50.NS,,20,2026-08-06
MONIFTY100.NS,,20,2026-08-06
MONIFTY500.NS,,20,2026-08-06
MONOLITH.NS,,20,2026-08-06
MONQ50.NS,,20,2026-08-06
MOPSE.NS,,20,2026-08-06
MOQUALITY.NS,,20,2026-08-06
MOREALTY.NS,,20,2026-08-06
MOREPENLAB.NS,,20,2026-08-06
MOSERVICE.NS,,20,2026-08-06
MOSILVER.NS,,20,2026-08-06
MOSMALL250.NS,,20,2026-08-06
MOTISONS.NS,,20,2026-08-06
MOTOUR.NS,,20,2026-08-06
MOVALUE.NS,,20,2026-08-06
MPSLTD.NS,,20,2026-08-06
MRF.NS,,20,2026-08-06
MRPL.NS,,20,2026-08-06
MSCI360.NS,,20,2026-08-06
MSCIADD.NS,,20,2026-08-06
MSCIINDIA.NS,,20,2026-08-06
MSUMI.NS,,20,2026-08-06
MUKANDLTD.NS,,20,2026-08-06
MULTICAP.NS,,20,2026-08-06
MUNJALAU.NS,,20,2026-08-06
MUNJALSHOW.NS,,20,2026-08-06
MUTHOOTCAP.NS,,20,2026-08-06
MUTHOOTMF.NS,,20,2026-08-06
MVGJL.NS,,20,2026-08-06
MYMUDRA.NS,,20,2026-08-06
NAHARPOLY.NS,,20,2026-08-06
NAHARSPING.NS,,20,2026-08-06
NAZARA.NS,,20,2026-08-06
NBIFIN.NS,,20,2026-08-06
NDRINVIT.NS,,20,2026-08-06
NELCO.NS,,20,2026-08-06
NEOGEN.NS,,20,2026-08-06
NEPTUNE.NS,,20,2026-08-06
NETF.NS,,20,2026-08-06
NEULANDLAB.NS,,20,2026-08-06
NEWGEN.NS,,20,2026-08-06
NEXT30ADD.NS,,20,2026-08-06
NEXT50.NS,,20,2026-08-06
NEXT50ADD.NS,,20,2026-08-06
NEXT50BETA.NS,,20,2026-08-06
NEXT50ETF.NS,,20,2026-08-06
NEXT50IETF.NS,,20,2026-08-06
NGLFINE.NS,,20,2026-08-06
NIBL.NS,,20,2026-08-06
NIF100BEES.NS,,20,2026-08-06
NIF100IETF.NS,,20,2026-08-06
NIFTY1.NS,,20,2026-08-06
NIFTY100EW.NS,,20,2026-08-06
NIFTYADD.NS,,20,2026-08-06
NIFTYAXIS.NS,,20,2026-08-06
NIFTYBEES.NS,,20,2026-08-06
NIFTYBETA.NS,,20,2026-08-06
NIFTYBETF.NS,,20,2026-08-06
NIFTYCASE.NS,,20,2026-08-06
NIFTYETF.NS,,20,2026-08-06
NIFTYIETF.NS,,20,2026-08-06
NIFTYQLITY.NS,,20,2026-08-06
NIITLTD.NS,,20,2026-08-06
NIITMTS.NS,,20,2026-08-06
NILKAMAL.NS,,20,2026-08-06
NITIRAJ.NS,,20,2026-08-06
NMSTEEL.NS,,20,2026-08-06
NPBET.NS,,20,2026-08-06
NRAIL.NS,,20,2026-08-06
NURECA.NS,,20,2026-08-06
NUVAMA.NS,,20,2026-08-06
NUVOCO.NS,,20,2026-08-06
NV20.NS,,20,2026-08-06
NV20BEES.NS,,20,2026-08-06
NV20IETF.NS,,20,2026-08-06
NXST.NS,,20,2026-08-06
NXT-INFRA.NS,,20,2026-08-06
OAL.NS,,20,2026-08-06
OBSCP.NS,,20,2026-08-06
OILIETF.NS,,20,2026-08-06
OMAXE.NS,,20,2026-08-06
ONDOOR.NS,,20,2026-08-06
ONWARDTEC.NS,,20,2026-08-06
OPTIEMUS.NS,,20,2026-08-06
ORCHPHARMA.NS,,20,2026-08-06
ORIENTHOT.NS,,20,2026-08-06
OSEINTRUST.NS,,20,2026-08-06
OSELDEVICE.NS,,20,2026-08-06
PAISALO.NS,,20,2026-08-06
PANSARI.NS,,20,2026-08-06
PAR.NS,,20,2026-08-06
PARADEEP.NS,,20,2026-08-06
PARAMATRIX.NS,,20,2026-08-06
PARIN.NS,,20,2026-08-06
PARTH.NS,,20,2026-08-06
PCBL.NS,,20,2026-08-06
PDMJEPAPER.NS,,20,2026-08-06
PDSL.NS,,20,2026-08-06
PELATRO.NS,,20,2026-08-06
PENIND.NS,,20,2026-08-06
PFIZER.NS,,20,2026-08-06
PFOCUS.NS,,20,2026-08-06
PGHL.NS,,20,2026-08-06
PGIL.NS,,20,2026-08-06
PGINVIT.NS,,20,2026-08-06
PHARMABEES.NS,,20,2026-08-06
PHOGLOBAL.NS,,20,2026-08-06
PICCADIL.NS,,20,2026-08-06
PLASTIBLEN.NS,,20,2026-08-06
PNCINFRA.NS,,20,2026-08-06
PODDARMENT.NS,,20,2026-08-06
POLYMED.NS,,20,2026-08-06
POLYPLEX.NS,,20,2026-08-06
POONAWALLA.NS,,20,2026-08-06
PPLPHARMA.NS,,20,2026-08-06
PRANIK.NS,,20,2026-08-06
PREMIERPOL.NS,,20,2026-08-06
PREMIUM.NS,,20,2026-08-06
PRICOLLTD.NS,,20,2026-08-06
PRIVISCL.NS,,20,2026-08-06
PROFX.NS,,20,2026-08-06
PROV.NS,,20,2026-08-06
PSFL.NS,,20,2026-08-06
PSUBANK.NS,,20,2026-08-06
PSUBANKADD.NS,,20,2026-08-06
PSUBNKBEES.NS,,20,2026-08-06
PSUBNKIETF.NS,,20,2026-08-06
PUNJABCHEM.NS,,20,2026-08-06
PUSHPA.NS,,20,2026-08-06
PVRINOX.NS,,20,2026-08-06
PVSL.NS,,20,2026-08-06
PVTBANIETF.NS,,20,2026-08-06
PVTBANK.NS,,20,2026-08-06
PVTBANKADD.NS,,20,2026-08-06
PVTBKGROWW.NS,,20,2026-08-06
QGOLDHALF.NS,,20,2026-08-06
QLINE.NS,,20,2026-08-06
QMSMEDI.NS,,20,2026-08-06
QNIFTY.NS,,20,2026-08-06
QUAL30IETF.NS,,20,2026-08-06
QUALITY30.NS,,20,2026-08-06
QUESS.NS,,20,2026-08-06
RADHIKAJWE.NS,,20,2026-08-06
RAIN.NS,,20,2026-08-06
RAINBOW.NS,,20,2026-08-06
RAJINDLTD.NS,,20,2026-08-06
RAJRATAN.NS,,20,2026-08-06
RAMAPHO.NS,,20,2026-08-06
RAMBHAJO.NS,,20,2026-08-06
RAMCOCEM.NS,,20,2026-08-06
RAMCOIND.NS,,20,2026-08-06
RANEHOLDIN.NS,,20,2026-08-06
RAPIDFLEET.NS,,20,2026-08-06
RAPPID.NS,,20,2026-08-06
RATEGAIN.NS,,20,2026-08-06
RAYMONDREL.NS,,20,2026-08-06
RBZJEWEL.NS,,20,2026-08-06
READYMIX.NS,,20,2026-08-06
REDINGTON.NS,,20,2026-08-06
RELAXO.NS,,20,2026-08-06
RELTD.NS,,20,2026-08-06
RGL.NS,,20,2026-08-06
RICOAUTO.NS,,20,2026-08-06
RILINFRA.NS,,20,2026-08-06
RIR.NS,,20,2026-08-06
RISHABH.NS,,20,2026-08-06
RITCO.NS,,20,2026-08-06
RITES.NS,,20,2026-08-06
RKFORGE.NS,,20,2026-08-06
RML.NS,,20,2026-08-06
RNFI.NS,,20,2026-08-06
ROCKPP.NS,,20,2026-08-06
ROSSELLIND.NS,,20,2026-08-06
ROTO.NS,,20,2026-08-06
ROUTE.NS,,20,2026-08-06
ROXHITECH.NS,,20,2026-08-06
ROYALARC.NS,,20,2026-08-06
RPEL.NS,,20,2026-08-06
RPGLIFE.NS,,20,2026-08-06
RPTECH.NS,,20,2026-08-06
RRKABEL.NS,,20,2026-08-06
RTL.NS,,20,2026-08-06
RULKA.NS,,20,2026-08-06
RUSHIL.NS,,20,2026-08-06
RVHL.NS,,20,2026-08-06
SACHEEROME.NS,,20,2026-08-06
SAFEENTP.NS,,20,2026-08-06
SAILIFE.NS,,20,2026-08-06
SAMBHV.NS,,20,2026-08-06
SANGAMIND.NS,,20,2026-08-06
SANOFI.NS,,20,2026-08-06
SANSERA.NS,,20,2026-08-06
SAREGAMA.NS,,20,2026-08-06
SATIA.NS,,20,2026-08-06
SATKARTAR.NS,,20,2026-08-06
SATTVAENGG.NS,,20,2026-08-06
SAVY.NS,,20,2026-08-06
SAWALIYA.NS,,20,2026-08-06
SBC.NS,,20,2026-08-06
SBIBPB.NS,,20,2026-08-06
SBIETFCON.NS,,20,2026-08-06
SBIETFIT.NS,,20,2026-08-06
SBIETFPB.NS,,20,2026-08-06
SBIETFQLTY.NS,,20,2026-08-06
SBIMIDMOM.NS,,20,2026-08-06
SBINEQWETF.NS,,20,2026-08-06
SBINMID150.NS,,20,2026-08-06
SBISILVER.NS,,20,2026-08-06
SBISMLETF.NS,,20,2026-08-06
SBIVALETF.NS,,20,2026-08-06
SCODATUBES.NS,,20,2026-08-06
SCPL.NS,,20,2026-08-06
SDREAMS.NS,,20,2026-08-06
SEITINVIT.NS,,20,2026-08-06
SELECTIPO.NS,,20,2026-08-06
SELLOWRAP.NS,,20,2026-08-06
SENCO.NS,,20,2026-08-06
SENORES.NS,,20,2026-08-06
SENSEXADD.NS,,20,2026-08-06
SENSEXAXIS.NS,,20,2026-08-06
SENSEXBETA.NS,,20,2026-08-06
SENSEXETF.NS,,20,2026-08-06
SENSEXIETF.NS,,20,2026-08-06
SETFGOLD.NS,,20,2026-08-06
SETFNIF50.NS,,20,2026-08-06
SETFNIFBK.NS,,20,2026-08-06
SETFNN50.NS,,20,2026-08-06
SFL.NS,,20,2026-08-06
SFML.NS,,20,2026-08-06
SGIL.NS,,20,2026-08-06
SHAILY.NS,,20,2026-08-06
SHALPAINTS.NS,,5,2026-08-06
SHANKARA.NS,,20,2026-08-06
SHAREINDIA.NS,,20,2026-08-06
SHARIABEES.NS,,20,2026-08-06
SHILPAMED.NS,,20,2026-08-06
SHIVASHRIT.NS,,20,2026-08-06
SHK.NS,,20,2026-08-06
SHKSIL.NS,,20,2026-08-06
SHOPERSTOP.NS,,20,2026-08-06
SHREEDHAR.NS,,5,2026-08-06
SHRIPISTON.NS,,20,2026-08-06
SHUBHSHREE.NS,,20,2026-08-06
SHYAMMETL.NS,,20,2026-08-06
SIDDHICOTS.NS,,20,2026-08-06
SIKKO.NS,,20,2026-08-06
SIL.NS,,20,2026-08-06
SILVER.NS,,20,2026-08-06
SILVER1.NS,,20,2026-08-06
SILVER360.NS,,20,2026-08-06
SILVERADD.NS,,20,2026-08-06
SILVERAG.NS,,20,2026-08-06
SILVERAXIS.NS,,20,2026-08-06
SILVERBEES.NS,,20,2026-08-06
SILVERBETA.NS,,20,2026-08-06
SILVERBND.NS,,20,2026-08-06
SILVERCASE.NS,,20,2026-08-06
SILVERIETF.NS,,20,2026-08-06
SIMCA.NS,,20,2026-08-06
SINTERCOM.NS,,20,2026-08-06
SJS.NS,,20,2026-08-06
