symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
VIJAYA.NS,1311.300048828125,1310.758321126302,1295.4388834635417,1243.0969995117186,1070.724999186198,1058.5807495117188,1318.2057795555604,848.0,1427.800048828125,True,True,True,True,True,True,True,False,False,40.829702194860815,red,303.31968218985435,False,False,False,False,,Healthcare Services,Healthcare Service Provider,88.48039215686273,True,True
VIJIFIN.NS,5.730000019073486,4.550000051657359,4.160555587874518,4.062000026702881,3.112466672261556,3.1126500046253205,4.8720359498295345,2.0,5.730000019073486,True,False,False,True,True,True,True,True,False,141.7721643780494,noise,42.2006045333171,False,False,True,False,,Finance,Non Banking Financial Company (NBFC),97.99836601307189,True,False
VIKASECO.NS,1.2000000476837158,1.2616666555404663,1.292777763472663,1.3233999848365783,1.438333334128062,1.563599995970726,1.2486328209969373,0.9900000095367432,2.630000114440918,False,False,False,False,False,False,False,False,False,-51.417002680809354,red,161.43000186233948,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,5.718954248366013,False,False
VIKASLIFE.NS,1.4299999475479126,1.470000018676122,1.4855555693308513,1.5164000177383423,1.594800008138021,1.7301500046253204,1.4659606815793538,1.0499999523162842,2.640000104904175,False,False,False,False,False,True,False,False,False,-43.92156963575717,red,153.89992592464708,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,10.008169934640524,False,False
VIKRAMSOLR.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,33.37444414629235,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,,False,False
VIKRAN.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,1206.5283633966446,False,False,False,False,,Construction,Civil Construction,,False,False
VILAS.NS,386.79998779296875,388.70833587646484,383.51527828640405,400.92200073242185,388.5166662597656,413.1817498779297,388.908577736665,320.0,626.0,False,False,False,False,False,False,False,False,False,-31.11309211167075,noise,48.29234292542069,False,False,False,False,,Industrial Products,Other Industrial Products,23.447712418300654,False,False
VILINBIO.NS,41.54999923706055,45.72916634877523,47.56944465637207,45.06700012207031,34.27500002543132,32.04600002288819,45.16903884781571,18.950000762939453,54.400001525878906,True,True,True,True,False,True,True,False,False,46.04568760218059,red,119.76047904191616,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.4607843137255,True,False
VIMTALABS.NS,584.2000122070312,562.2049560546875,505.0610936482747,495.9157647705078,505.64935607910155,556.5657359313965,568.7491428542814,374.6670638451446,899.330541227059,True,False,False,False,True,True,False,True,False,26.97192665222621,noise,66.93600931486841,False,False,False,False,,Healthcare Services,"Healthcare Research, Analytics & Technology",83.57843137254902,True,False
VINATIORGA.NS,1326.800048828125,1338.1416727701824,1329.1361117892795,1326.3019970703126,1438.591328938802,1502.1931384277343,1342.9374011730295,1203.0,2031.0962874675204,False,False,False,False,True,False,False,False,False,-31.57999861386679,noise,58.684569499396034,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,22.95751633986928,False,False
VINDHYATEL.NS,2062.5,2170.374989827474,1979.2861022949219,1813.2179907226562,1439.5836645507814,1439.145747680664,2156.1931093856624,963.9000244140625,2484.89990234375,True,True,True,True,True,True,True,False,False,22.556655433515527,noise,44.46251894416908,False,False,False,False,,Construction,Civil Construction,80.88235294117648,True,True
VINEETLAB.NS,33.34000015258789,34.340833028157554,34.759444342719185,35.8,34.71485109965006,36.13543830871582,34.12676791311945,27.959999084472656,49.9900016784668,False,False,False,False,False,False,False,False,False,13.016949669789458,noise,68.23931040208564,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.95915032679738,True,False
VINNY.NS,1.1399999856948853,1.1625000139077504,1.1241666674613953,1.138999993801117,1.1716666674613954,1.195400002002716,1.1657251997818967,0.9399999976158142,1.5299999713897705,False,False,False,False,True,False,False,False,False,-17.985611695889382,noise,80.01817290383445,False,False,False,False,,Textiles & Apparels,Garments & Apparels,40.80882352941176,False,False
VINSYS.NS,464.6000061035156,405.4458363850911,366.08194647894965,352.3710015869141,348.3860002644857,361.61650016784665,420.68916585979775,215.0,475.0,True,False,False,False,True,True,True,True,False,16.92462538492585,ppv,291.92835543149573,False,False,True,False,,Other Consumer Services,Education,77.81862745098039,True,False
VINCOFE.NS,149.97999572753906,155.32666778564453,145.62944518195258,142.89140029907227,146.83159973144532,148.33858215332032,153.8461006701468,119.37024316172949,179.85000610351562,True,False,False,False,True,False,True,False,False,23.83876537812437,red,102.50438486875699,False,False,False,False,,Agricultural Food & other Products,Tea & Coffee,81.69934640522875,True,False
VINYAS.NS,1425.6500244140625,1425.5625101725261,1204.6708306206597,1184.2519995117189,1106.623330078125,1133.881997680664,1412.6162128798424,809.0,1524.0,True,False,False,True,True,True,True,True,False,22.205559253334826,noise,38.497652582159624,False,True,False,False,,Industrial Manufacturing,Industrial Products,80.6781045751634,True,False
VINYLINDIA.NS,253.75,252.85833104451498,257.3727027045356,256.81484588623044,231.10409250895182,242.54779396057128,254.8651275399809,157.0996681597121,317.1266750539721,True,False,False,True,False,True,True,False,False,-12.761420497490562,noise,42.32553269522241,False,False,False,False,,Chemicals & Petrochemicals,Trading - Chemicals,47.34477124183007,False,False
VIPCLOTHNG.NS,24.959999084472656,25.262499968210857,25.54416667090522,24.662999992370604,25.61260000864665,27.88105004310608,25.352689007403384,14.050000190734863,44.29999923706055,False,False,False,False,True,True,False,False,False,-41.600378792104806,dry,14.40983513344783,False,False,False,False,,Textiles & Apparels,Garments & Apparels,11.601307189542483,False,False
VIPULLTD.NS,13.609999656677246,10.801666657129923,9.68666664759318,9.803999996185302,10.466533323923747,10.157999987602233,11.551549444797711,7.380000114440918,13.6899995803833,True,True,False,False,True,True,True,True,False,18.142353436323532,ppv,553.356791409605,True,False,True,False,,Realty,"Residential, Commercial Projects",78.47222222222221,True,False
VIRINCHI.NS,16.43000030517578,16.455000003178913,16.518889003329807,16.90560001373291,19.344266719818116,21.5944500207901,16.553677726014023,13.8100004196167,32.689998626708984,False,False,False,False,False,False,False,False,False,-23.935185115687318,noise,49.5313559309425,False,True,False,False,,IT - Software,Software Products,32.96568627450981,False,False
VISACHROME.NS,40.880001068115234,41.7416664759318,47.349166552225746,45.64639999389649,42.90793334960937,45.595150012969974,42.441647765355,27.049999237060547,73.68000030517578,False,False,True,True,False,True,False,False,False,27.78993860769987,dry,19.989623315559832,False,False,False,False,,Ferrous Metals,Ferro & Silica Manganese,83.94607843137256,True,False
VIVIDHA.NS,0.5299999713897705,0.5324999938408533,0.5366666648123,0.5476000010967255,0.5900000001986822,0.6388499982655048,0.5376545919938078,0.4300000071525574,0.9100000262260437,False,False,False,False,False,False,False,False,False,-37.647063938391526,noise,31.168842660390133,False,False,False,False,,Textiles & Apparels,Garments & Apparels,16.094771241830067,False,False
VISAKAIND.NS,76.7300033569336,75.90595626831055,73.48577605353461,71.39575218200683,65.86711415608724,69.29073425292968,75.93780982035611,49.42937269058102,96.59404956121986,True,False,False,True,True,True,True,True,False,-3.078223640203226,green,146.994617921966,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,60.049019607843135,False,False
VISAMAN.NS,107.5999984741211,110.42499923706055,112.56388897365994,114.25600051879883,120.70166702270508,119.59100044250488,109.29990008762505,40.150001525878906,144.0,False,True,True,False,False,True,False,False,False,139.1111077202691,dry,0.0,False,False,False,False,,Industrial Products,Iron & Steel Products,97.87581699346404,True,False
VMM.NS,115.79000091552734,118.21249961853027,119.63944413926866,120.84219970703126,122.3775331624349,128.33790000915528,117.81716625810958,98.7699966430664,157.60000610351562,False,False,False,False,False,False,False,False,False,-12.952941515203896,red,145.39715110755972,False,False,False,False,,Retailing,Diversified Retail,47.14052287581699,False,False
VISHNU.NS,603.1500244140625,604.2541758219401,597.9736158582899,596.7530041503907,542.3300014241537,528.8995008850097,607.3598574820084,443.70001220703125,652.0,True,True,True,True,True,True,True,False,False,10.902344871826664,noise,64.37641751090428,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,73.32516339869281,True,True
VPRPL.NS,28.469999313354492,29.2458332379659,34.86972215440538,37.18040000915527,46.989133478800454,59.62655004501343,29.796949835143582,23.940000534057617,185.8000030517578,False,False,False,False,False,False,False,False,False,-82.39876394846708,dry,6.308829591163769,False,False,False,False,,Construction,Civil Construction,0.44934640522875813,False,False
VISHNUINFR.NS,162.0,165.1583340962728,164.26111136542426,163.28099975585937,165.21800064086915,165.37220859527588,163.35630373658321,125.19999694824219,218.89999389648438,False,False,False,False,False,False,False,False,True,-4.075392134292599,dry,0.0,False,False,False,False,,Other Construction Materials,Other Construction Materials,58.619281045751634,False,False
VISHWARAJ.NS,5.449999809265137,5.621666630109151,5.60388884279463,5.71919997215271,6.001799999872843,6.567849998474121,5.573624142498931,4.139999866485596,10.199999809265137,False,False,False,False,False,True,False,False,False,-41.83564700289267,noise,54.828171507488,False,False,False,False,,Agricultural Food & other Products,Sugar,11.315359477124183,False,False
VISHWAS.NS,53.400001525878906,50.20833428700765,51.31388918558756,48.52300033569336,43.30399993896484,46.29199993133545,51.766720987178005,32.75,63.45000076293945,True,False,False,True,True,True,True,True,False,-10.999997456868494,noise,70.75471698113208,False,True,False,False,,Agricultural Food & other Products,Other Agricultural Products,49.591503267973856,False,False
VITAL.NS,52.79999923706055,53.268333435058594,55.179722468058266,57.16160018920898,53.99826670328776,55.25920009613037,53.20305051950185,35.400001525878906,69.4000015258789,False,False,False,True,False,True,True,False,False,-18.769231942983776,noise,25.568040482434633,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,39.58333333333333,False,False
VIVIANA.NS,820.2000122070312,830.4708404541016,847.5111151801216,845.7050036621093,769.1535453287761,949.4957205200195,836.8484368286807,565.0,1860.0,False,False,False,False,False,True,False,False,False,-32.976505641917775,noise,34.246065203078125,False,False,False,False,,Construction,Civil Construction,20.874183006535947,False,False
VIVIMEDLAB.NS,5.989999771118164,6.003333330154419,6.313055528534783,6.503999977111817,7.846066652933756,7.122049942016601,5.960761645374021,4.949999809265137,29.399999618530273,False,True,True,False,False,False,False,True,False,21.010101049022524,ppv,164.0106792464491,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,80.06535947712419,True,False
VIVO.NS,73.75,76.27083333333333,77.9513897365994,77.40500061035156,76.27233332316081,75.10100017547607,75.73719230961736,64.0,90.1500015258789,False,True,True,True,False,False,True,False,False,15.234375,dry,0.0,False,False,False,False,,Telecom - Services,Other Telecom Services,76.55228758169935,True,False
VIYASH.NS,269.79998779296875,258.0874989827474,248.1024979485406,237.1219989013672,216.543532816569,214.1619492340088,262.69110856518813,166.0,278.8999938964844,True,True,True,True,True,True,True,True,False,47.26269194145909,green,116.90719978645163,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.91013071895425,True,True
VLEGOV.NS,12.3100004196167,13.299166599909464,13.776388883590698,14.166600017547607,15.777266623179118,18.70649999141693,13.131883231958303,8.420000076293945,57.27000045776367,False,False,False,False,False,True,False,False,False,-75.13633440326181,red,170.1627124353001,False,False,False,False,,IT - Services,IT Enabled Services,1.1029411764705883,False,False
VLSFINANCE.NS,257.2300109863281,242.30750147501627,235.38472196790906,236.38679931640624,257.7002667236328,248.00628471374512,246.62898733197147,198.80999755859375,339.0,False,True,False,False,True,False,True,True,False,7.159597427151465,red,112.88975359322,False,True,False,False,,Finance,Investment Company,70.54738562091504,True,False
VMSTMT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,39.52252834028444,False,False,False,False,,Industrial Products,Iron & Steel Products,,False,False
IDEA.NS,14.430000305175781,14.630000034968058,13.964444478352865,12.892000045776367,11.285400053660075,10.695650033950805,14.489802308826867,6.119999885559082,15.34000015258789,True,True,True,True,True,True,True,False,False,110.34985458204703,ppv,188.18118916419863,False,False,False,False,,Telecom - Services,Telecom - Cellular & Fixed line services,96.93627450980392,True,True
VOLTAMP.NS,10080.0,10114.125,9629.944444444445,10008.98,8759.956666666667,8422.515,10178.140086902822,6666.0,12863.0,True,True,True,True,True,True,True,False,False,18.251157001795537,noise,52.07804528765661,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,78.55392156862744,True,True
VOLTAS.NS,1295.800048828125,1321.3583475748699,1286.7026502821182,1329.5913793945313,1373.7757486979167,1375.9889440917968,1314.9463346650045,1183.0834699283537,1577.544205432766,False,False,False,False,False,False,True,False,False,-0.4845465590688214,noise,67.62903306906868,False,False,False,False,,Consumer Durables,Household Appliances,63.31699346405229,False,False
VRAJ.NS,116.81999969482422,120.73916689554851,123.20194456312392,125.06939971923828,124.87299997965495,130.52355003356934,119.99140241937621,93.0,183.0,False,False,False,False,False,False,False,False,False,-32.140572851214074,noise,29.513696807317725,False,False,False,False,,Ferrous Metals,Sponge Iron,22.14052287581699,False,False
VRLLOG.NS,234.55999755859375,236.9375,240.73777728610568,245.04979949951172,257.0573966471354,260.0421014404297,237.01266210983366,225.0,313.97409142556177,False,False,False,False,False,False,False,False,False,-12.742361924643209,noise,53.75077765892215,False,True,False,False,,Transport Services,Logistics Solution Provider,47.385620915032675,False,False
VSTIND.NS,260.5,260.02916717529297,258.2083324856228,258.5819982910156,244.73659932454427,248.59669937133788,260.2905792872071,200.0,308.99230912014474,True,False,False,True,True,True,True,True,False,-6.345895718648331,noise,71.59192481672429,False,False,False,False,,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products,55.75980392156863,False,False
VSTTILLERS.NS,4451.7001953125,4520.4084065755205,4640.697252061632,4802.028017578125,5323.134007161459,5369.640505371094,4518.346716179828,3597.2165007482367,6374.0,False,False,False,False,False,False,False,False,False,21.957308236331528,noise,67.18055187442943,False,False,False,False,,"Agricultural, Commercial & Construction Vehicles",Tractors,80.63725490196079,True,False
WIPL.NS,175.11000061035156,162.14583333333334,153.78916676839194,154.7066000366211,152.90720021565755,156.12188636779786,166.4037989521867,133.10000610351562,193.1999969482422,True,False,False,False,True,True,True,True,False,22.49234583545563,noise,73.12594968765829,False,False,True,False,,Consumer Durables,Plywood Boards/ Laminates,80.84150326797386,True,False
WSI.NS,66.37000274658203,67.9550011952718,68.64722230699327,69.80619979858399,75.00793347676596,75.71900014877319,67.64231947991956,59.25,101.48999786376953,False,False,False,False,False,False,False,False,False,-20.324129273628543,noise,40.87098307238675,False,False,False,False,,Construction,Civil Construction,37.5,False,False
WAAREEENER.NS,2886.10009765625,3037.5083211263022,3060.6666870117188,3132.2900244140624,3004.7126822916666,3109.7852673339844,3017.8268579016435,2403.0,3862.832998996418,False,False,False,True,False,False,False,False,False,-2.809669024925321,red,242.29212688488687,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,60.5392156862745,False,False
WAAREERTL.NS,1013.25,979.4791615804037,972.8013865152994,993.6479956054687,944.9439969889323,995.0874975585938,991.0855944477057,779.5,1358.0,True,False,False,False,True,False,False,True,False,2.348484848484844,noise,91.84997331999514,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,66.17647058823529,False,False
WAKEFIT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,27.829425114807126,False,False,False,False,,Consumer Durables,"Furniture, Home Furnishing",,False,False
WALCHANNAG.NS,274.1000061035156,280.3958333333333,255.59166632758246,248.30600006103515,194.8624005126953,192.3540001678467,280.4066046898287,131.14999389648438,315.79998779296875,True,True,True,True,True,True,True,False,False,19.116946406711357,noise,53.09537717361281,False,False,False,False,,Industrial Manufacturing,Industrial Products,79.16666666666666,True,True
WALPAR.NS,25.25,23.874999523162842,30.236111217074924,32.38400001525879,40.35366683959961,41.021750087738035,24.650952549491887,21.25,51.5,False,False,False,False,False,False,False,True,False,-48.41675259151981,green,156.25,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,7.27124183006536,False,False
WANBURY.NS,281.70001220703125,271.10417048136395,269.2541690402561,266.08140228271486,246.68553426106772,247.78490089416505,273.8788336735305,161.5,315.20001220703125,True,False,False,True,True,True,True,True,False,4.256106395431436,green,201.90700274995237,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,67.6062091503268,False,False
WEWIN.NS,48.40999984741211,49.701666831970215,55.797777811686196,55.84820007324219,48.434600067138675,49.83155000686646,49.85010417644191,35.380001068115234,78.0,False,False,False,True,False,True,False,False,False,4.085146408184759,dry,4.553770322755314,False,False,False,False,,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),67.52450980392157,False,False
WEALTH.NS,988.0999755859375,972.3208312988281,937.6333312988281,938.0880004882813,926.7617887369792,986.3245999145507,979.5148860632407,771.3317105977414,1367.1070181597677,True,False,False,False,True,False,False,True,False,-22.111521045775383,noise,43.93814798690724,False,False,False,False,,Finance,Other Financial Services,35.049019607843135,False,False
WEBELSOLAR.NS,99.5,103.47333272298177,106.41388893127441,107.42379989624024,88.73926663716634,97.69139989852906,103.08039075799965,50.400001525878906,157.3000030517578,True,False,False,True,False,True,False,False,False,-21.10688405238198,noise,39.36513743595608,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,36.478758169934636,False,False
WEIZMANIND.NS,84.86000061035156,84.78333346048991,83.80305565728082,83.89799987792969,87.58526672363281,92.88883590698242,85.26855640333254,65.20999908447266,128.3130189931866,False,False,False,False,True,True,False,False,False,-25.482343144056262,noise,86.27275084625789,False,False,False,False,,Textiles & Apparels,Other Textile Products,30.75980392156863,False,False
WELCORP.NS,1510.800048828125,1412.750020345052,1368.4250081380208,1326.1550024414062,987.6416682942709,960.9660006713867,1428.284864318732,710.0,1525.0,True,True,True,True,True,True,True,True,False,66.42377068661631,ppv,223.40196439628008,False,False,True,False,,Industrial Products,Iron & Steel Products,93.75,True,True
WELENT.NS,574.1500244140625,563.7333323160807,530.7416670057509,526.6229998779297,499.036333211263,508.07700012207033,565.1948692656872,412.0,587.7000122070312,True,False,True,True,True,True,True,True,False,15.328471090809614,noise,97.46380385414406,False,False,False,False,,Construction,Civil Construction,76.63398692810458,True,False
WELINV.NS,1715.0,1763.066670735677,1789.4583401150173,1702.49400390625,1427.6193318684896,1345.6934982299804,1764.764462365087,865.0,1978.699951171875,True,True,True,True,True,True,True,False,False,51.85726631022516,dry,10.372502495883413,False,False,False,False,,Finance,Investment Company,91.13562091503267,True,True
WELSPUNLIV.NS,162.0399932861328,154.94249725341797,144.9763878716363,141.06419982910157,132.45526707967122,130.678150138855,159.07315240431797,107.0999984741211,171.0,True,True,True,True,True,True,True,True,False,24.94898536080172,noise,80.71357133407136,False,False,False,False,,Textiles & Apparels,Other Textile Products,82.3937908496732,True,True
WELSPLSOL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,,Industrial Products,Iron & Steel Products,,False,False
WENDT.NS,7886.0,7714.083333333333,7187.75,7152.16,7203.14283203125,7639.65333984375,7668.560936579797,5841.5,12950.024707720588,True,False,False,False,True,True,False,True,False,-4.51929965451896,green,109.88734375177624,False,False,False,False,,Industrial Products,Abrasives & Bearings,57.92483660130719,False,False
WSTCSTPAPR.NS,516.2000122070312,505.59166208902997,500.76111178927954,498.39500122070314,444.94233439127606,450.334001159668,505.8816154261812,375.0,577.1821729169989,True,False,False,True,True,True,True,True,False,5.174607957442778,ppv,158.49837843356954,False,False,False,False,,"Paper, Forest & Jute Products",Paper & Paper Products,68.50490196078431,False,False
WCIL.NS,100.2699966430664,100.39749972025554,98.8719442155626,100.45300003051757,107.09019978841145,113.06094993591309,101.06073432571333,77.0199966430664,147.2899932861328,False,False,False,False,False,True,False,False,False,-8.994376143275296,noise,60.96051364821638,False,False,False,False,,Transport Services,Logistics Solution Provider,52.165032679738566,False,False
WESTLIFE.NS,471.70001220703125,468.1624984741211,463.4416673448351,467.86700134277345,493.58366658528644,531.816999206543,471.7810573578629,398.3999938964844,818.3460788888069,False,False,False,False,True,False,False,False,False,-35.4002063961405,red,140.65973822875515,False,False,False,False,,Leisure Services,Restaurants,18.137254901960784,False,False
WEWORK.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,89.34900355775409,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,,False,False
WHEELS.NS,1772.0,1604.0625,1540.3548923068577,1430.4734814453125,1060.2598701985678,1011.8172027587891,1621.1686719058025,697.4556123989075,1796.5,True,True,True,True,True,True,True,True,False,140.650429147231,ppv,346.995887511904,True,False,True,False,,Auto Components,Auto Components & Equipments,97.91666666666666,True,True
WHIRLPOOL.NS,800.2999877929688,794.8583272298177,826.3458285861545,866.1199951171875,881.8663321940104,983.8702490234375,800.875344089849,756.8499755859375,1468.1385846430637,False,False,False,False,False,False,False,False,False,-41.55491534362573,noise,59.26162967481161,False,False,False,False,,Consumer Durables,Household Appliances,11.642156862745098,False,False
WILLAMAGOR.NS,25.670000076293945,26.63083330790202,27.133055422041153,27.18859981536865,28.072066650390624,29.420550022125244,26.524169867381026,21.110000610351562,41.0,False,False,False,False,False,False,False,False,False,-24.588720958040344,noise,21.092123213901058,False,False,False,False,,Finance,Investment Company,32.14869281045752,False,False
WIMPLAST.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,True,False,False,,Consumer Durables,Plastic Products - Consumer,,False,False
WINDLAS.NS,858.8499755859375,834.9458312988281,812.1458333333334,827.4049975585938,798.3446655273438,830.7522491455078,843.6408553124367,697.4000244140625,1097.9000244140625,True,False,False,False,True,False,True,True,False,-1.6748208364104955,red,145.901047309498,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,61.84640522875817,False,False
WINDMACHIN.NS,305.04998779296875,318.59999593098956,301.63472239176434,298.84480041503906,270.8344666544596,276.8348497772217,312.24076382894987,200.64999389648438,400.5,True,False,False,True,True,True,True,False,False,-13.583572863181658,noise,41.280053851036556,False,False,False,False,,Industrial Manufacturing,Industrial Products,46.32352941176471,False,False
WINNY.NS,41.25,40.93333307902018,42.22499974568685,44.26199981689453,54.52433339436849,58.28450006484985,41.00879162892032,36.099998474121094,153.0,False,False,False,False,False,False,False,True,False,-73.03921568627452,dry,0.0,False,False,False,False,,Leisure Services,"Tour, Travel Related Services",1.2254901960784315,False,False
WINSOL.NS,124.25,126.14999961853027,130.44999970330133,131.6749998474121,137.8533331298828,150.71549995422365,126.06910919327883,93.5,224.89999389648438,False,False,False,False,False,True,False,False,False,-39.21232695196423,noise,31.133250311332507,False,False,False,False,,Construction,Civil Construction,14.338235294117647,False,False
WINSOME.NS,2.3299999237060547,2.4608333508173623,2.3699999849001565,2.2259999895095826,1.9322666645050048,1.9385499948263167,2.4260294983961677,1.590000033378601,2.630000114440918,True,False,True,True,True,True,True,False,False,20.10308530837721,dry,0.18236405823249105,False,False,False,False,,Textiles & Apparels,Other Textile Products,79.5343137254902,True,False
WIPRO.NS,175.47999572753906,179.10833231608072,190.84027735392252,193.78959899902344,216.65637766520183,222.22927139282226,178.8679879165369,171.49000549316406,266.2266963670133,False,False,False,False,False,False,False,False,False,-30.72756120083198,noise,91.65262907996208,False,False,False,False,,IT - Software,Computers - Software & Consulting,23.815359477124183,False,False
WTICAB.NS,112.0,109.1833324432373,100.23194397820367,101.89099975585937,116.48733337402344,128.16075004577635,112.577545512595,75.1500015258789,204.0,False,False,False,False,True,True,False,False,False,-20.02856297074943,noise,49.554013875123886,False,False,False,False,,Transport Services,Road Transport,38.19444444444444,False,False
WOCKPHARMA.NS,1949.699951171875,1968.2666625976562,1826.9499884711372,1724.6419897460937,1473.1826595052082,1457.417494506836,1966.8304801453185,1086.699951171875,2422.300048828125,True,True,True,True,True,True,True,False,False,12.640818283648692,noise,32.65082206854354,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.59150326797386,True,True
WOMANCART.NS,104.80000305175781,108.10000101725261,114.45694499545627,127.48500030517579,193.2916660563151,210.3659996032715,108.35676998042386,101.25,358.0,False,False,False,False,False,False,False,False,False,-56.333332061767585,noise,50.643595695294366,False,False,False,True,,Retailing,E-Retail/ E-Commerce,4.166666666666666,False,False
WEL.NS,98.94999694824219,94.52416610717773,96.23750029669867,98.48720016479493,127.19495340983073,132.05243843078614,95.38611220844777,75.01000213623047,183.75543619037575,False,False,False,False,True,True,False,True,False,-39.55853633462164,noise,51.74098033140956,False,True,False,False,,Consumer Durables,Household Appliances,13.929738562091504,False,False
WONDERLA.NS,497.3500061035156,486.63333384195965,482.44583384195965,495.19700134277343,512.6733327229817,532.4427497863769,489.6223313842137,455.0,678.4865104450955,False,False,False,False,True,False,False,True,False,-22.495717262369286,noise,44.456183377176544,False,False,False,False,,Leisure Services,Amusement Parks/ Other Recreation,34.64052287581699,False,False
WORTHPERI.NS,131.91000366210938,128.95333353678384,131.24972258673773,133.17160049438476,135.8444669596354,140.96422309875487,129.91794232850884,109.0,184.8131712330295,False,False,False,False,False,False,False,True,False,-9.8056244472306,ppv,271.44092701435903,False,False,False,False,,Industrial Products,Packaging,51.02124183006536,False,False
WPIL.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,,Industrial Manufacturing,Industrial Products,,False,False
XCHANGING.NS,61.560001373291016,63.42083326975504,65.10388904147678,65.58600006103515,69.61700014750163,74.07830011367798,63.30289152903557,47.5,103.0,False,False,False,False,False,False,False,False,False,-33.77330336407276,noise,50.282962821197486,False,True,False,False,,IT - Software,Computers - Software & Consulting,19.852941176470587,False,False
XELPMOC.NS,85.0,85.74916648864746,94.73666678534613,96.9384001159668,114.54146682739258,114.59004985809327,86.22741812177564,79.01000213623047,155.5,False,False,False,False,False,False,False,False,False,-9.689760391462832,dry,10.861290971860933,False,True,False,False,,IT - Software,Software Products,51.307189542483655,False,False
XPROINDIA.NS,1364.199951171875,1311.4583231608074,1190.927781846788,1151.7260021972656,1029.1486661783854,1052.8005001831054,1320.7118557110296,788.0499877929688,1492.9000244140625,True,False,False,True,True,True,True,True,False,13.74620533037978,noise,51.525433772766824,False,False,False,False,,Industrial Products,Packaging,75.73529411764706,True,False
XTGLOBAL.NS,29.510000228881836,29.52333354949951,30.47722233666314,31.021200256347655,31.86239938100179,33.80722180366516,29.965610413476913,25.200000762939453,46.18905079242032,False,False,False,False,False,False,False,False,False,-11.820518671887005,noise,65.06306651427703,False,False,False,False,,IT - Software,Computers - Software & Consulting,48.77450980392157,False,False
YASHOPTICS.NS,119.6500015258789,121.27916717529297,127.4319445292155,125.21199996948242,119.27000025431315,122.92250026702881,120.56620893012834,79.19999694824219,153.5,False,False,False,True,False,True,True,False,False,42.865673463736,noise,39.577836411609496,False,False,False,False,,Consumer Durables,Diversified consumer products,88.9297385620915,True,False
YASHO.NS,2957.89990234375,2816.8499755859375,2307.5583292643228,2081.609990234375,1654.91599609375,1657.3839959716797,2808.751232511131,1130.0,3025.0,True,False,True,True,True,True,True,True,False,52.73986176765144,noise,83.81644380508484,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,91.4624183006536,True,False
YCCL.NS,9.800000190734863,10.18749992052714,9.983333243264092,10.054999980926514,10.913000005086262,11.331500005722045,10.055148552114616,8.550000190734863,13.949999809265137,False,False,False,False,False,False,False,False,False,-24.61538314819336,noise,53.76344086021505,False,False,False,False,,Chemicals & Petrochemicals,Dyes And Pigments,32.02614379084967,False,False
